,BatterName,batter,PA_flag,AB,IsHit,PitchesThrown,SwungOn,ContactMade,IsStrikeout,IsWalk,IsHBP,IsBIP,IsGB,IsLD,IsFB,IsSingle,IsDouble,IsTriple,IsHomer,Cont%,Swing%,K%,BB%,AVG,OBP,SLG,Split,Statcast PC,Statcast BBE,GB%,LD%,FB%,SwtSpot%,Chase%,EV 90
35,Albert Almora Jr.,546991,33,31,9,106,55,43,4,2,0,27,5,4,2,6,3,0,0,0.7818181818181819,0.5188679245283019,0.12121212121212122,0.06060606060606061,0.2903225806451613,0.3333333333333333,0.3870967741935484,All,56.0,12.0,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.18518518518518517,100.77
36,Alberto Rios,814362,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,All,,,,,,,,
37,Alec Bohm,664761,51,46,17,189,75,60,12,4,0,35,9,13,6,11,3,0,3,0.8,0.3968253968253968,0.23529411764705882,0.0784313725490196,0.3695652173913043,0.4117647058823529,0.6304347826086957,All,156.0,31.0,0.2903225806451613,0.41935483870967744,0.1935483870967742,0.5161290322580645,0.3375,104.14999999999999
38,Alec Burleson,676475,58,52,12,212,112,91,7,5,0,46,12,5,13,7,2,0,3,0.8125,0.5283018867924528,0.1206896551724138,0.08620689655172414,0.23076923076923078,0.29310344827586204,0.4423076923076923,All,163.0,34.0,0.35294117647058826,0.14705882352941177,0.38235294117647056,0.3235294117647059,0.35365853658536583,104.39
39,Alejandro Kirk,672386,48,43,13,160,77,69,5,4,0,39,19,11,7,10,1,0,2,0.8961038961038961,0.48125,0.10416666666666667,0.08333333333333333,0.3023255813953488,0.3541666666666667,0.46511627906976744,All,156.0,38.0,0.5,0.2894736842105263,0.18421052631578946,0.3157894736842105,0.23943661971830985,109.05
40,Alejandro Osuna,696030,44,35,15,175,74,59,7,7,1,29,12,8,4,8,5,1,1,0.7972972972972973,0.4228571428571429,0.1590909090909091,0.1590909090909091,0.42857142857142855,0.5227272727272727,0.7142857142857143,All,148.0,25.0,0.48,0.32,0.16,0.4,0.21518987341772153,108.53
41,Alejo Lopez,664670,32,30,9,96,57,47,3,2,0,27,5,3,2,7,2,0,0,0.8245614035087719,0.59375,0.09375,0.0625,0.3,0.34375,0.36666666666666664,All,55.0,10.0,0.5,0.3,0.2,0.4,0.20689655172413793,94.0
42,Alek Thomas,677950,57,46,7,223,96,69,10,9,1,37,18,7,4,5,1,1,0,0.71875,0.4304932735426009,0.17543859649122806,0.15789473684210525,0.15217391304347827,0.2982456140350877,0.21739130434782608,All,182.0,32.0,0.5625,0.21875,0.125,0.21875,0.20618556701030927,106.94000000000001
43,Alex Bregman,608324,64,48,12,277,108,85,13,9,4,38,1,2,5,5,3,1,3,0.7870370370370371,0.3898916967509025,0.203125,0.140625,0.25,0.390625,0.5416666666666666,All,62.0,9.0,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.15151515151515152,104.06
44,Alex Call,669743,52,39,13,178,67,62,5,12,0,35,4,4,6,9,4,0,0,0.9253731343283582,0.37640449438202245,0.09615384615384616,0.23076923076923078,0.3333333333333333,0.4807692307692308,0.4358974358974359,All,85.0,14.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.6428571428571429,0.1956521739130435,99.8
45,Alex De Goti,621008,4,3,0,20,9,2,2,1,0,1,0,0,0,0,0,0,0,0.2222222222222222,0.45,0.5,0.25,0.0,0.25,0.0,All,20.0,1.0,0.0,0.0,0.0,0.0,0.21428571428571427,73.5
46,Alex De Jesus,682942,6,6,2,16,9,7,1,0,0,5,1,2,2,1,1,0,0,0.7777777777777778,0.5625,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.5,All,12.0,5.0,0.2,0.4,0.4,0.2,0.0,97.36
47,Alex Freeland,690976,12,10,3,38,16,9,6,0,2,4,0,1,1,2,0,0,1,0.5625,0.42105263157894735,0.5,0.0,0.3,0.4166666666666667,0.6,All,33.0,2.0,0.0,0.5,0.5,1.0,0.1875,100.17
48,Alex Jackson,656577,29,28,6,124,71,47,12,1,0,16,7,0,4,3,2,0,1,0.6619718309859155,0.5725806451612904,0.41379310344827586,0.034482758620689655,0.21428571428571427,0.2413793103448276,0.39285714285714285,All,113.0,11.0,0.6363636363636364,0.0,0.36363636363636365,0.36363636363636365,0.3103448275862069,102.69999999999999
49,Alex Lane,688462,2,2,0,6,5,1,2,0,0,0,0,0,0,0,0,0,0,0.2,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,All,,,,,,,,
50,Alex Mooney,695612,5,5,2,12,8,3,3,0,0,2,0,0,0,1,1,0,0,0.375,0.6666666666666666,0.6,0.0,0.4,0.4,0.6,All,10.0,0.0,,,,,1.0,
51,Alex Ramírez,691267,16,15,3,67,34,24,7,1,0,8,2,2,1,3,0,0,0,0.7058823529411765,0.5074626865671642,0.4375,0.0625,0.2,0.25,0.2,All,45.0,6.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.2222222222222222,106.38
52,Alexander Benua,699229,1,1,0,4,2,2,0,0,0,1,0,0,0,0,0,0,0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,All,4.0,1.0,0.0,0.0,0.0,0.0,0.0,72.3
53,Alexander Canario,672744,42,36,11,184,79,54,15,6,0,21,6,4,4,6,2,0,3,0.6835443037974683,0.42934782608695654,0.35714285714285715,0.14285714285714285,0.3055555555555556,0.40476190476190477,0.6111111111111112,All,130.0,14.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.3013698630136986,108.22
54,Alexander Vargas,683061,15,14,8,57,31,17,3,1,0,11,5,2,2,3,2,0,3,0.5483870967741935,0.543859649122807,0.2,0.06666666666666667,0.5714285714285714,0.6,1.3571428571428572,All,54.0,9.0,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3793103448275862,103.42
55,Alfonsin Rosario,806210,6,6,1,16,13,3,4,0,0,2,1,1,0,1,0,0,0,0.23076923076923078,0.8125,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,All,10.0,2.0,0.5,0.5,0.0,0.5,0.6,78.94
56,Alfredo Alcantara,807643,3,3,1,11,3,3,1,0,0,2,1,1,0,1,0,0,0,1.0,0.2727272727272727,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,All,11.0,2.0,0.5,0.5,0.0,0.5,0.0,81.89999999999999
57,Alfredo Duno,806957,3,3,0,14,10,3,3,0,0,0,0,0,0,0,0,0,0,0.3,0.7142857142857143,1.0,0.0,0.0,0.0,0.0,All,14.0,0.0,,,,,0.7142857142857143,
58,Ali Camarillo,701548,3,3,0,8,4,1,2,0,0,1,1,0,0,0,0,0,0,0.25,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,All,8.0,1.0,1.0,0.0,0.0,0.0,0.5,100.1
59,Ali Sánchez,645305,19,17,2,65,34,23,4,2,0,13,4,2,4,2,0,0,0,0.6764705882352942,0.5230769230769231,0.21052631578947367,0.10526315789473684,0.11764705882352941,0.21052631578947367,0.11764705882352941,All,57.0,10.0,0.4,0.2,0.4,0.5,0.2608695652173913,99.78
60,Alika Williams,675961,33,31,6,118,67,44,8,1,0,24,7,3,7,5,1,0,0,0.6567164179104478,0.5677966101694916,0.24242424242424243,0.030303030303030304,0.1935483870967742,0.21212121212121213,0.22580645161290322,All,106.0,20.0,0.35,0.15,0.35,0.25,0.4,98.12
61,Allan Cerda,678323,19,18,6,67,35,27,3,0,1,15,4,3,4,2,3,0,1,0.7714285714285715,0.5223880597014925,0.15789473684210525,0.0,0.3333333333333333,0.3684210526315789,0.6666666666666666,All,51.0,11.0,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.2631578947368421,106.21
62,Ambioris Tavarez,694222,7,7,2,27,12,5,4,0,0,3,2,0,0,2,0,0,0,0.4166666666666667,0.4444444444444444,0.5714285714285714,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,All,11.0,2.0,1.0,0.0,0.0,0.0,0.42857142857142855,100.61
63,Amed Rosario,642708,42,41,7,110,72,58,3,0,0,39,8,3,1,6,1,0,0,0.8055555555555556,0.6545454545454545,0.07142857142857142,0.0,0.17073170731707318,0.16666666666666666,0.1951219512195122,All,51.0,14.0,0.5714285714285714,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.2631578947368421,109.34
64,Anderdson Rojas,699232,3,3,1,12,8,6,1,0,0,2,1,1,0,0,1,0,0,0.75,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,All,12.0,2.0,0.5,0.5,0.0,0.5,0.25,99.85000000000001
65,Andre Lipcius,686531,31,28,5,110,52,39,4,3,0,24,7,7,3,3,1,0,1,0.75,0.4727272727272727,0.12903225806451613,0.0967741935483871,0.17857142857142858,0.25806451612903225,0.32142857142857145,All,95.0,21.0,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.38095238095238093,0.2708333333333333,104.9
66,Andres Valor,808516,5,4,0,29,14,6,4,1,0,0,0,0,0,0,0,0,0,0.42857142857142855,0.4827586206896552,0.8,0.2,0.0,0.2,0.0,All,29.0,0.0,,,,,0.14285714285714285,
67,Andrew Benintendi,643217,19,18,2,67,34,27,4,0,1,14,3,2,5,1,1,0,0,0.7941176470588235,0.5074626865671642,0.21052631578947367,0.0,0.1111111111111111,0.15789473684210525,0.16666666666666666,All,47.0,11.0,0.2727272727272727,0.18181818181818182,0.45454545454545453,0.18181818181818182,0.32,95.27
68,Andrew Knizner,668800,28,25,3,70,41,31,5,2,1,20,4,1,0,3,0,0,0,0.7560975609756098,0.5857142857142857,0.17857142857142858,0.07142857142857142,0.12,0.21428571428571427,0.12,All,44.0,10.0,0.4,0.1,0.0,0.1,0.45454545454545453,91.36
69,Andrew McCutchen,457705,43,32,5,156,66,46,9,9,2,23,9,4,4,5,0,0,0,0.696969696969697,0.4230769230769231,0.20930232558139536,0.20930232558139536,0.15625,0.37209302325581395,0.15625,All,130.0,18.0,0.5,0.2222222222222222,0.2222222222222222,0.2777777777777778,0.2318840579710145,100.85
70,Andrew Navigato,685382,36,30,13,120,54,43,5,6,0,25,8,4,6,9,3,0,1,0.7962962962962963,0.45,0.1388888888888889,0.16666666666666666,0.43333333333333335,0.5277777777777778,0.6333333333333333,All,99.0,18.0,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.3888888888888889,0.16326530612244897,102.0
71,Andrew Pinckney,687605,42,40,10,133,80,40,17,2,0,23,6,6,1,8,0,1,1,0.5,0.6015037593984962,0.40476190476190477,0.047619047619047616,0.25,0.2857142857142857,0.375,All,67.0,13.0,0.46153846153846156,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.4666666666666667,104.6
72,Andrew Pintar,801464,11,10,3,54,24,16,4,1,0,6,2,0,3,2,0,0,1,0.6666666666666666,0.4444444444444444,0.36363636363636365,0.09090909090909091,0.3,0.36363636363636365,0.6,All,43.0,5.0,0.4,0.0,0.6,0.2,0.20833333333333334,97.67999999999999
73,Andrew Vaughn,683734,49,43,10,165,76,60,7,5,1,36,14,7,6,7,3,0,0,0.7894736842105263,0.46060606060606063,0.14285714285714285,0.10204081632653061,0.23255813953488372,0.32653061224489793,0.3023255813953488,All,151.0,29.0,0.4827586206896552,0.2413793103448276,0.20689655172413793,0.3793103448275862,0.24358974358974358,103.67999999999999
74,Andrew Velazquez,623205,44,42,9,153,91,51,18,2,0,24,8,5,6,6,2,0,1,0.5604395604395604,0.5947712418300654,0.4090909090909091,0.045454545454545456,0.21428571428571427,0.25,0.3333333333333333,All,137.0,20.0,0.4,0.25,0.3,0.4,0.4117647058823529,100.88
75,Andruw Monasterio,655316,41,34,13,146,56,44,6,6,1,28,5,1,7,8,2,2,1,0.7857142857142857,0.3835616438356164,0.14634146341463414,0.14634146341463414,0.38235294117647056,0.4878048780487805,0.6470588235294118,All,80.0,14.0,0.35714285714285715,0.07142857142857142,0.5,0.07142857142857142,0.1956521739130435,97.35
76,Andrés Chaparro,665953,33,31,12,78,50,37,4,2,0,27,1,2,5,9,2,0,1,0.74,0.6410256410256411,0.12121212121212122,0.06060606060606061,0.3870967741935484,0.42424242424242425,0.5483870967741935,All,27.0,8.0,0.125,0.25,0.625,0.375,0.3076923076923077,104.59
77,Andrés Giménez,665926,53,46,13,206,101,82,8,6,1,38,14,11,8,7,2,2,2,0.8118811881188119,0.49029126213592233,0.1509433962264151,0.11320754716981132,0.2826086956521739,0.37735849056603776,0.5434782608695652,All,191.0,35.0,0.4,0.3142857142857143,0.22857142857142856,0.37142857142857144,0.33980582524271846,105.37
78,Andy Garriola,696513,7,5,0,32,16,12,2,2,1,3,1,0,1,0,0,0,0,0.75,0.5,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,0.0,All,10.0,2.0,0.5,0.0,0.5,0.0,0.4,92.94
79,Andy Ibáñez,628451,51,44,10,165,93,72,8,6,1,37,9,10,7,4,5,0,1,0.7741935483870968,0.5636363636363636,0.1568627450980392,0.11764705882352941,0.22727272727272727,0.3333333333333333,0.4090909090909091,All,129.0,27.0,0.3333333333333333,0.37037037037037035,0.25925925925925924,0.4074074074074074,0.3125,101.55000000000001
80,Andy Lugo,702889,5,5,1,27,16,15,0,0,0,5,3,0,1,0,1,0,0,0.9375,0.5925925925925926,0.0,0.0,0.2,0.2,0.4,All,21.0,4.0,0.75,0.0,0.25,0.0,0.2,88.61
81,Andy Pages,681624,55,47,10,227,90,73,13,7,1,34,13,7,7,7,2,0,1,0.8111111111111111,0.3964757709251101,0.23636363636363636,0.12727272727272726,0.2127659574468085,0.32727272727272727,0.3191489361702128,All,198.0,28.0,0.4642857142857143,0.25,0.25,0.39285714285714285,0.20588235294117646,103.94
82,Andy Perez,700321,2,2,0,6,3,3,1,0,0,1,1,0,0,0,0,0,0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,All,6.0,1.0,1.0,0.0,0.0,0.0,0.25,104.7
83,Andy Weber,681581,15,14,1,34,22,17,1,1,0,13,7,1,4,1,0,0,0,0.7727272727272727,0.6470588235294118,0.06666666666666667,0.06666666666666667,0.07142857142857142,0.13333333333333333,0.07142857142857142,All,33.0,12.0,0.5833333333333334,0.08333333333333333,0.3333333333333333,0.4166666666666667,0.2727272727272727,100.96000000000001
84,Andy Yerzy,647378,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,1.0,,1.0,,All,4.0,0.0,,,,,0.0,
85,Angel Cepeda,806980,3,3,1,13,7,6,0,0,0,3,3,0,0,1,0,0,0,0.8571428571428571,0.5384615384615384,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,All,13.0,3.0,1.0,0.0,0.0,0.0,0.0,105.16
86,Angel Del Rosario,692489,4,4,0,12,5,3,2,0,0,2,0,0,0,0,0,0,0,0.6,0.4166666666666667,0.5,0.0,0.0,0.0,0.0,All,3.0,0.0,,,,,1.0,
87,Angel Genao,694197,7,6,2,33,18,13,2,1,0,4,3,1,0,2,0,0,0,0.7222222222222222,0.5454545454545454,0.2857142857142857,0.14285714285714285,0.3333333333333333,0.42857142857142855,0.3333333333333333,All,33.0,4.0,0.75,0.25,0.0,0.25,0.3333333333333333,88.42
88,Angel Martínez,682657,41,39,7,131,65,52,9,2,0,30,7,4,9,4,1,1,1,0.8,0.4961832061068702,0.21951219512195122,0.04878048780487805,0.1794871794871795,0.21951219512195122,0.3333333333333333,All,106.0,22.0,0.3181818181818182,0.18181818181818182,0.4090909090909091,0.2727272727272727,0.35714285714285715,102.53999999999999
89,Angel Mateo,800377,2,2,1,8,3,3,0,0,0,2,0,0,0,1,0,0,0,1.0,0.375,0.0,0.0,0.5,0.5,0.5,All,,,,,,,,
90,Angel Ortiz,691292,8,8,1,34,19,11,2,0,0,6,3,1,1,0,1,0,0,0.5789473684210527,0.5588235294117647,0.25,0.0,0.125,0.125,0.25,All,33.0,5.0,0.6,0.2,0.2,0.2,0.3076923076923077,99.92
91,Anthony Donofrio,823703,8,8,1,18,10,8,2,0,0,6,1,0,3,0,1,0,0,0.8,0.5555555555555556,0.25,0.0,0.125,0.125,0.25,All,12.0,4.0,0.25,0.0,0.75,0.25,0.5,96.36
92,Anthony Prato,668791,6,4,0,24,11,9,1,1,0,4,1,0,2,0,0,0,0,0.8181818181818182,0.4583333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,All,22.0,3.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.25,96.8
93,Anthony Santander,623993,52,44,13,220,106,83,10,7,1,34,9,9,8,10,2,0,1,0.7830188679245284,0.4818181818181818,0.19230769230769232,0.1346153846153846,0.29545454545454547,0.40384615384615385,0.4090909090909091,All,203.0,30.0,0.3,0.3,0.26666666666666666,0.43333333333333335,0.33076923076923076,103.75
94,Anthony Scull,703430,4,3,0,15,9,6,1,1,0,2,0,0,0,0,0,0,0,0.6666666666666666,0.6,0.25,0.25,0.0,0.25,0.0,All,11.0,1.0,0.0,0.0,0.0,0.0,0.0,69.4
95,Anthony Seigler,678011,13,8,2,36,12,9,1,4,1,7,0,0,1,0,2,0,0,0.75,0.3333333333333333,0.07692307692307693,0.3076923076923077,0.25,0.5384615384615384,0.5,All,2.0,1.0,0.0,0.0,1.0,0.0,0.0,95.8
96,Anthony Servideo,676545,8,6,0,33,16,10,4,1,1,2,0,0,0,0,0,0,0,0.625,0.48484848484848486,0.5,0.125,0.0,0.25,0.0,All,19.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,85.4
97,Anthony Stephan,803174,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,All,1.0,1.0,0.0,0.0,0.0,0.0,,70.4
98,Anthony Vilar,681036,1,1,1,5,3,3,0,0,0,1,0,1,0,1,0,0,0,1.0,0.6,0.0,0.0,1.0,1.0,1.0,All,5.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,100.9
99,Anthony Volpe,683011,57,53,11,232,99,70,15,4,0,38,12,10,9,6,1,0,4,0.7070707070707071,0.4267241379310345,0.2631578947368421,0.07017543859649122,0.20754716981132076,0.2631578947368421,0.4528301886792453,All,213.0,32.0,0.375,0.3125,0.28125,0.4375,0.29411764705882354,104.64
100,Aramis Garcia,605244,19,17,3,71,28,23,4,1,0,14,3,3,5,2,1,0,0,0.8214285714285714,0.39436619718309857,0.21052631578947367,0.05263157894736842,0.17647058823529413,0.21052631578947367,0.23529411764705882,All,63.0,12.0,0.25,0.25,0.4166666666666667,0.6666666666666666,0.2,105.7
101,Ariel Almonte,694200,5,5,1,21,9,5,2,0,0,3,0,2,1,0,1,0,0,0.5555555555555556,0.42857142857142855,0.4,0.0,0.2,0.2,0.4,All,21.0,3.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.4444444444444444,104.64
102,Ariel Armas,813666,1,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,All,2.0,1.0,0.0,0.0,0.0,0.0,0.5,
103,Arjun Nimmala,805796,11,10,2,44,25,19,4,0,0,7,1,2,2,0,1,0,1,0.76,0.5681818181818182,0.36363636363636365,0.0,0.2,0.18181818181818182,0.6,All,44.0,7.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42105263157894735,101.04
104,Armando Alvarez,669137,39,37,7,156,75,57,12,2,0,25,7,4,6,5,2,0,0,0.76,0.4807692307692308,0.3076923076923077,0.05128205128205128,0.1891891891891892,0.23076923076923078,0.24324324324324326,All,113.0,18.0,0.3888888888888889,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3220338983050847,101.67
105,Armando Cruz,694182,1,1,0,3,2,2,0,0,0,1,1,0,0,0,0,0,0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,All,3.0,1.0,1.0,0.0,0.0,0.0,0.0,86.5
106,Arol Vera,691186,7,7,2,20,12,6,1,0,0,6,2,2,0,2,0,0,0,0.5,0.6,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,All,12.0,4.0,0.5,0.5,0.0,0.5,0.25,85.34
107,Aron Estrada,800406,2,2,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,All,,,,,,,,
108,Aroon Escobar,800169,2,2,1,3,2,2,0,0,0,2,1,0,1,0,0,0,1,1.0,0.6666666666666666,0.0,0.0,0.5,0.5,2.0,All,3.0,2.0,0.5,0.0,0.5,0.5,0.5,108.2
109,Arturo Disla,815697,4,3,0,16,5,3,2,1,0,1,1,0,0,0,0,0,0,0.6,0.3125,0.5,0.25,0.0,0.25,0.0,All,13.0,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,76.5
110,Arxy Hernandez,694065,1,1,0,3,1,1,0,0,0,1,1,0,0,0,0,0,0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,All,3.0,1.0,1.0,0.0,0.0,0.0,0.0,101.0
111,Asael Sanchez,661313,6,4,2,23,6,5,0,2,0,4,2,2,0,1,1,0,0,0.8333333333333334,0.2608695652173913,0.0,0.3333333333333333,0.5,0.6666666666666666,0.75,All,23.0,4.0,0.5,0.5,0.0,0.5,0.0,102.02
112,Asbel Gonzalez,808706,1,1,0,5,4,4,0,0,0,1,1,0,0,0,0,0,0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,All,5.0,1.0,1.0,0.0,0.0,0.0,0.5,107.5
113,Austin Barnes,605131,29,26,10,101,45,37,4,1,2,22,8,6,2,9,1,0,0,0.8222222222222222,0.44554455445544555,0.13793103448275862,0.034482758620689655,0.38461538461538464,0.4482758620689655,0.4230769230769231,All,81.0,18.0,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.2777777777777778,0.2,101.76
114,Austin Callahan,702472,9,6,2,35,11,7,1,3,0,5,2,1,2,1,1,0,0,0.6363636363636364,0.3142857142857143,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.5,All,35.0,5.0,0.4,0.2,0.4,0.4,0.20833333333333334,104.98
115,Austin Charles,800051,8,8,1,26,20,8,4,0,0,4,2,0,0,0,1,0,0,0.4,0.7692307692307693,0.5,0.0,0.125,0.125,0.25,All,23.0,2.0,1.0,0.0,0.0,0.0,0.6666666666666666,91.68
116,Austin Deming,801471,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,1.0,0.0,0.0,0.0,0.0,All,3.0,0.0,,,,,,
117,Austin Gauthier,702789,21,14,1,94,37,25,6,7,0,8,5,0,0,1,0,0,0,0.6756756756756757,0.39361702127659576,0.2857142857142857,0.3333333333333333,0.07142857142857142,0.38095238095238093,0.07142857142857142,All,82.0,5.0,1.0,0.0,0.0,0.0,0.19148936170212766,104.14
118,Austin Hays,669720,46,42,13,143,70,49,7,2,2,35,13,10,9,5,3,2,3,0.7,0.48951048951048953,0.15217391304347827,0.043478260869565216,0.30952380952380953,0.3695652173913043,0.6904761904761905,All,143.0,35.0,0.37142857142857144,0.2857142857142857,0.2571428571428571,0.34285714285714286,0.34177215189873417,109.05
119,Austin Hedges,595978,45,43,5,148,93,53,17,2,0,26,3,4,6,1,1,0,3,0.5698924731182796,0.6283783783783784,0.37777777777777777,0.044444444444444446,0.11627906976744186,0.15555555555555556,0.3488372093023256,All,132.0,18.0,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.2777777777777778,0.36065573770491804,105.56
120,Austin Hendrick,690988,3,3,0,9,6,2,1,0,0,2,0,0,2,0,0,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,All,9.0,2.0,0.0,0.0,1.0,0.0,0.5,97.81
121,Austin Martin,668885,46,40,11,161,78,63,6,3,1,36,11,10,4,9,2,0,0,0.8076923076923077,0.484472049689441,0.13043478260869565,0.06521739130434782,0.275,0.32608695652173914,0.325,All,121.0,27.0,0.4074074074074074,0.37037037037037035,0.14814814814814814,0.48148148148148145,0.1694915254237288,102.2
122,Austin Murr,689456,4,3,1,18,9,8,0,0,0,4,0,1,1,0,1,0,0,0.8888888888888888,0.5,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,All,16.0,2.0,0.0,0.5,0.5,1.0,0.25,101.03
123,Austin Nola,543592,34,31,11,124,64,57,8,2,1,23,7,10,5,9,2,0,0,0.890625,0.5161290322580645,0.23529411764705882,0.058823529411764705,0.3548387096774194,0.4117647058823529,0.41935483870967744,All,124.0,23.0,0.30434782608695654,0.43478260869565216,0.21739130434782608,0.391304347826087,0.2923076923076923,105.78
124,Austin Overn,702556,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,All,,,,,,,,
125,Austin Riley,663586,51,46,12,192,105,68,14,3,2,32,1,0,2,5,5,0,2,0.6476190476190476,0.546875,0.27450980392156865,0.058823529411764705,0.2608695652173913,0.3333333333333333,0.5,All,8.0,3.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,103.3
126,Austin Shenton,668853,39,34,9,169,77,55,13,5,0,21,6,6,3,7,2,0,0,0.7142857142857143,0.4556213017751479,0.3333333333333333,0.1282051282051282,0.2647058823529412,0.358974358974359,0.3235294117647059,All,111.0,18.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.2545454545454545,101.05000000000001
127,Austin Slater,596103,25,19,2,108,45,36,8,4,1,12,2,4,5,1,0,0,1,0.8,0.4166666666666667,0.32,0.16,0.10526315789473684,0.28,0.2631578947368421,All,94.0,11.0,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.5454545454545454,0.2,107.0
128,Austin St. Laurent,694318,1,1,1,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,All,,,,,,,,
