,Player,SAVID,FGID,Team,Level,Age,K%,BB%,Brl%,Solid%,Flare%,Under%,Topped%,Weak%,PPA,HBPRate,SplitK_R,SplitK_L,SplitBB_R,SplitBB_L,SplitBrl_R,SplitBrl_L,SplitSolid_R,SplitSolid_L,SplitFlare_R,SplitFlare_L,SplitTopped_R,SplitTopped_L,SplitUnder_R,SplitUnder_L,SplitWeak_R,SplitWeak_L
488,Elvis Peguero,665625,21652,MIL,MLB,28.1,0.206,0.102,0.064,0.063,0.242,0.194,0.427,0.039,3.909,0.013,0.9713333333333333,1.0423333333333333,0.975,1.02,1.035,1.006,0.8696666666666666,1.273,0.9636666666666667,1.0496666666666665,1.06,0.8826666666666666,0.9553333333333334,1.1043333333333334,0.9156666666666666,0.9749999999999999
489,Grant Anderson,681982,20546,MIL,MLB,27.8,0.218,0.075,0.083,0.064,0.241,0.249,0.296,0.051,3.909,0.018,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
490,Connor Thomas,671162,25873,MIL,MLB,26.9,0.202,0.08,0.062,0.06,0.243,0.212,0.372,0.049,3.909,0.012,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
491,Aaron Ashby,676879,23550,MIL,MLB,26.9,0.272,0.095,0.073,0.057,0.236,0.179,0.431,0.046,3.977,0.014,0.9556666666666667,1.1059999999999999,0.9826666666666667,1.0373333333333332,1.0843333333333334,0.7983333333333333,1.072,0.7426666666666667,1.011,1.0033333333333334,0.9796666666666666,1.0113333333333334,1.018,0.9456666666666667,0.7803333333333333,1.755666666666667
492,Aaron Civale,650644,19479,MIL,MLB,29.8,0.221,0.07,0.078,0.069,0.242,0.272,0.288,0.044,3.909,0.011,0.9586666666666666,1.0373333333333332,0.919,1.0983333333333334,0.972,1.0886666666666667,1.0233333333333332,1.0363333333333333,0.9816666666666667,1.0193333333333332,1.032,0.9346666666666666,1.0026666666666666,1.0323333333333333,0.8963333333333333,0.9746666666666666
493,Tobias Myers,668964,22191,MIL,MLB,26.7,0.223,0.063,0.079,0.063,0.247,0.294,0.263,0.044,3.955,0.008,1.0643333333333334,0.9269999999999999,0.835,1.184,1.072,0.9826666666666667,1.0856666666666666,0.9773333333333333,0.9526666666666667,1.0466666666666666,1.015,0.956,1.0203333333333333,1.0163333333333333,0.7926666666666666,1.0593333333333332
494,Brandon Woodruff,605540,16162,MIL,MLB,32.2,0.3,0.063,0.072,0.063,0.243,0.28,0.286,0.048,4.046,0.01,0.989,1.004,0.8756666666666667,1.1416666666666666,0.9773333333333334,1.0796666666666668,1.0136666666666665,1.0476666666666665,0.97,1.032,1.0533333333333332,0.9126666666666666,0.9703333333333334,1.0683333333333334,0.9896666666666666,0.8653333333333333
495,Nick Mears,683232,25376,MIL,MLB,28.5,0.265,0.11,0.07,0.069,0.245,0.298,0.283,0.04,4.142,0.006,1.0353333333333332,0.9533333333333334,0.9773333333333333,1.0303333333333333,1.0586666666666666,0.9913333333333334,1.1196666666666666,0.9339999999999999,0.9623333333333334,1.0393333333333332,1.024,0.9456666666666667,0.9743333333333334,1.0633333333333332,0.884,0.9793333333333334
496,Jose Quintana,500779,11423,MIL,MLB,36.2,0.207,0.083,0.073,0.062,0.248,0.237,0.314,0.046,4.046,0.008,0.9543333333333334,1.1153333333333333,1.0066666666666666,0.9466666666666667,1.0796666666666666,0.823,1.042,0.8776666666666667,1.0243333333333333,0.9473333333333334,0.9623333333333333,1.0876666666666666,1.0213333333333332,0.9313333333333333,0.853,1.4213333333333333
497,Logan Henderson,701656,sa3020080,MIL,MLB,23.1,0.273,0.087,0.063,0.069,0.241,0.439,0.188,0.035,3.909,0.008,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
498,Carlos F. Rodriguez,692230,30161,MIL,MLB,23.4,0.23,0.096,0.064,0.056,0.238,0.34,0.282,0.045,4.088,0.019,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
499,Grant Wolfram,664991,sa3008313,MIL,MLB,28.3,0.251,0.103,0.054,0.06,0.253,0.253,0.324,0.044,3.909,0.01,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
500,MacKenzie Gore,669022,22201,WSH,MLB,26.1,0.257,0.091,0.087,0.062,0.249,0.243,0.29,0.044,3.909,0.01,0.9753333333333333,1.0333333333333332,0.9653333333333334,1.0843333333333334,1.0663333333333334,0.8793333333333333,1.0293333333333334,0.9246666666666666,1.007,1.012,0.967,1.0666666666666667,1.0413333333333332,0.8683333333333334,0.835,1.4460000000000002
501,Jake Irvin,663623,21504,WSH,MLB,28.1,0.194,0.08,0.089,0.064,0.239,0.259,0.308,0.043,3.909,0.013,1.034,0.9606666666666667,0.8916666666666667,1.1206666666666667,0.9446666666666667,1.1006666666666667,1.008,1.0526666666666666,1.001,1.0003333333333333,1.079,0.8996666666666666,0.9223333333333333,1.105,1.015,0.846
502,Mitchell Parker,680730,27636,WSH,MLB,25.5,0.201,0.07,0.079,0.071,0.243,0.275,0.281,0.043,3.909,0.004,0.9486666666666667,1.1123333333333334,1.027,0.8966666666666666,1.083,0.828,1.091,0.7323333333333333,1.0116666666666667,0.9963333333333333,0.9796666666666666,1.027,1.015,0.9546666666666667,0.7706666666666666,1.633
503,Trevor Williams,592866,16977,WSH,MLB,33.0,0.184,0.073,0.082,0.063,0.244,0.262,0.299,0.044,3.909,0.008,1.0916666666666666,0.8993333333333333,0.906,1.1113333333333333,1.0383333333333333,1.0176666666666667,1.032,1.031,0.98,1.0193333333333332,1.022,0.95,0.983,1.0516666666666665,0.9696666666666667,0.8863333333333333
504,Kyle Finnegan,640448,15009,WSH,MLB,33.6,0.221,0.08,0.078,0.061,0.24,0.237,0.35,0.044,3.909,0.003,1.0006666666666666,0.995,0.857,1.178,1.0296666666666667,1.0176666666666667,0.9836666666666666,1.0883333333333334,0.9843333333333333,1.0166666666666666,1.0246666666666666,0.941,0.9813333333333333,1.06,0.9903333333333333,0.861
505,Eduardo Salazar,674285,23135,WSH,MLB,26.9,0.171,0.091,0.062,0.071,0.244,0.169,0.399,0.046,3.909,0.02,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
506,Jorge Lopez,605347,14527,WSH,MLB,32.2,0.206,0.077,0.078,0.057,0.244,0.2,0.369,0.046,3.909,0.023,1.0076666666666667,0.988,0.903,1.1276666666666666,0.9166666666666666,1.193,1.0393333333333332,1.0073333333333334,1.0036666666666667,0.9866666666666666,1.0216666666666667,0.9423333333333332,0.963,1.0923333333333334,1.0403333333333333,0.7789999999999999
507,Jose A. Ferrer,678606,24017,WSH,MLB,25.1,0.198,0.067,0.054,0.062,0.244,0.209,0.391,0.046,3.909,0.011,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
508,Lucas Sims,608371,13470,WSH,MLB,30.9,0.252,0.142,0.083,0.069,0.234,0.37,0.198,0.049,3.909,0.025,1.055,0.9199999999999999,0.9186666666666666,1.103,1.0243333333333333,1.0253333333333334,1.0583333333333333,0.9886666666666666,0.9876666666666666,1.0123333333333333,1.0356666666666667,0.9269999999999999,0.9783333333333333,1.0636666666666665,0.9563333333333333,0.9066666666666666
509,Colin Poche,621363,19403,WSH,MLB,31.2,0.234,0.1,0.078,0.056,0.237,0.358,0.256,0.043,3.909,0.003,0.9256666666666666,1.1446666666666667,0.938,1.1186666666666667,1.0706666666666667,0.867,1.0150000000000001,0.9646666666666667,1.0203333333333333,0.97,0.9913333333333333,0.9933333333333333,1.0063333333333333,0.9800000000000001,0.858,1.3553333333333335
510,Orlando Ribalta,687377,26247,WSH,MLB,27.1,0.298,0.113,0.081,0.047,0.25,0.377,0.193,0.044,3.909,0.007,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
511,Jackson Rutledge,671131,26215,WSH,MLB,26.0,0.19,0.076,0.087,0.07,0.239,0.298,0.282,0.039,3.975,0.019,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
512,Brad Lord,695418,31972,WSH,MLB,25.2,0.218,0.086,0.065,0.056,0.249,0.24,0.338,0.045,3.909,0.02,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
513,Cade Cavalli,676917,27473,WSH,MLB,26.7,0.326,0.101,0.072,0.06,0.251,0.253,0.323,0.04,3.909,0.02,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
514,Michael Soroka,647336,18383,WSH,MLB,27.7,0.227,0.109,0.088,0.063,0.244,0.241,0.3,0.046,3.909,0.017,1.0266666666666666,0.9666666666666667,0.8886666666666667,1.1263333333333334,0.9973333333333333,1.0556666666666668,1.0996666666666666,0.9643333333333333,0.972,1.0276666666666665,0.978,0.9916666666666666,1.049,0.9886666666666666,0.9276666666666666,0.9276666666666666
515,Zach Brzykcy,694350,27783,WSH,MLB,25.8,0.277,0.102,0.096,0.038,0.261,0.274,0.285,0.035,3.909,0.018,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
516,Derek Law,571882,13133,WSH,MLB,34.6,0.199,0.086,0.066,0.056,0.251,0.238,0.335,0.044,3.804,0.006,0.985,1.022,0.8423333333333334,1.2176666666666667,0.9826666666666667,1.0923333333333334,0.9673333333333333,1.1266666666666667,1.008,0.9773333333333333,1.0476666666666667,0.897,0.9513333333333334,1.1163333333333334,0.8666666666666667,1.0666666666666667
517,Andry Lara,691251,sa3014716,WSH,MLB,22.3,0.234,0.093,0.08,0.063,0.243,0.258,0.313,0.043,3.909,0.01,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
518,Cole Henry,669371,sa3014446,WSH,MLB,25.7,0.218,0.098,0.08,0.063,0.243,0.258,0.313,0.043,3.909,0.027,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
519,Clay Holmes,605280,13649,NYM,MLB,32.0,0.258,0.087,0.058,0.055,0.239,0.141,0.497,0.043,3.909,0.017,1.0673333333333332,0.9036666666666666,0.8856666666666667,1.1493333333333333,0.98,1.0816666666666668,1.0806666666666667,0.964,0.9613333333333334,1.045,1.012,0.9583333333333333,1.0006666666666666,1.0343333333333333,1.0426666666666666,0.7973333333333333
520,Tylor Megill,656731,21318,NYM,MLB,29.7,0.218,0.1,0.088,0.061,0.244,0.248,0.311,0.043,3.909,0.009,1.0143333333333333,0.9783333333333333,0.891,1.1256666666666666,0.991,1.063,0.9973333333333333,1.0646666666666667,0.978,1.0223333333333333,1.0706666666666667,0.8979999999999999,0.9503333333333334,1.0873333333333333,0.9466666666666667,0.9109999999999999
521,Griffin Canning,656288,19867,NYM,MLB,28.9,0.212,0.08,0.086,0.061,0.244,0.272,0.305,0.04,3.909,0.009,1.042,0.9496666666666667,0.8533333333333334,1.166,1.054,0.998,1.0403333333333333,1.02,0.9783333333333333,1.022,1.0263333333333333,0.944,0.9703333333333334,1.0663333333333334,0.9003333333333333,0.9586666666666666
522,David Peterson,656849,20302,NYM,MLB,29.6,0.23,0.094,0.081,0.063,0.248,0.182,0.366,0.044,3.909,0.013,0.949,1.1183333333333332,1.0253333333333334,0.894,1.0623333333333334,0.8933333333333333,1.0256666666666667,0.939,1.023,0.9583333333333334,0.9676666666666667,1.0643333333333334,1.0306666666666666,0.901,0.8296666666666667,1.4746666666666668
523,Kodai Senga,673540,31838,NYM,MLB,32.2,0.299,0.108,0.077,0.061,0.248,0.245,0.319,0.043,3.909,0.007,1.0153333333333332,0.9773333333333333,0.902,1.1166666666666667,1.11,0.933,1.051,1.0063333333333333,0.9686666666666667,1.0333333333333332,0.9946666666666667,0.9776666666666666,0.9776666666666667,1.0603333333333333,1.0906666666666667,0.7536666666666666
524,Edwin Diaz,621242,14710,NYM,MLB,31.1,0.392,0.088,0.067,0.059,0.24,0.294,0.307,0.046,3.909,0.018,1.01,0.983,0.8243333333333334,1.2026666666666668,0.9356666666666666,1.1343333333333334,0.883,1.2066666666666666,1.023,0.9693333333333333,1.0496666666666667,0.9123333333333333,0.941,1.107,1.098,0.732
525,Ryne Stanek,592773,15947,NYM,MLB,33.7,0.258,0.098,0.078,0.071,0.236,0.323,0.275,0.04,3.909,0.009,1.0306666666666666,0.957,0.92,1.1,0.9863333333333334,1.074,1.0303333333333333,1.027,0.9956666666666666,1.0023333333333333,1.0306666666666666,0.9349999999999999,0.9733333333333334,1.0683333333333334,1.0303333333333333,0.8123333333333334
526,A.J. Minter,621345,18655,NYM,MLB,31.6,0.303,0.072,0.075,0.065,0.238,0.282,0.299,0.047,3.909,0.005,0.972,1.039,0.9613333333333334,1.0513333333333332,1.0663333333333334,0.8796666666666666,1.0043333333333333,0.9633333333333333,1.054,0.9103333333333333,0.9766666666666667,1.0453333333333332,0.993,0.994,0.859,1.316
527,Reed Garrett,657585,16866,NYM,MLB,32.3,0.267,0.106,0.072,0.057,0.25,0.233,0.339,0.042,3.909,0.006,1.014,0.9786666666666667,0.922,1.097,1.0003333333333333,1.0563333333333333,1.1173333333333333,0.9183333333333332,0.9773333333333333,1.025,0.996,0.978,1.0373333333333334,0.9886666666666666,0.843,1.0466666666666666
528,Jose Butto,676130,23313,NYM,MLB,27.1,0.242,0.129,0.071,0.066,0.237,0.297,0.308,0.043,3.909,0.015,1.0226666666666666,0.97,0.83,1.1863333333333332,1.0646666666666667,0.9846666666666667,1.0706666666666667,0.9856666666666666,0.9976666666666666,1.0013333333333332,1.0203333333333333,0.9493333333333333,0.9546666666666667,1.085,0.9876666666666666,0.868
529,Danny Young,664849,18439,NYM,MLB,30.9,0.268,0.091,0.069,0.052,0.254,0.206,0.358,0.043,3.909,0.038,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
530,Max Kranick,668820,22175,NYM,MLB,27.7,0.186,0.087,0.053,0.064,0.254,0.327,0.239,0.044,3.909,0.009,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
531,Huascar Brazoban,623211,6107,NYM,MLB,35.5,0.245,0.11,0.067,0.055,0.239,0.239,0.351,0.052,3.909,0.013,1.0486666666666666,0.9219999999999999,0.898,1.1393333333333333,0.9996666666666667,1.0603333333333333,1.0096666666666665,1.0536666666666665,1.0053333333333334,0.9863333333333333,1.021,0.945,0.9646666666666667,1.0866666666666667,0.9986666666666667,0.8473333333333333
532,Paul Blackburn,621112,14739,NYM,MLB,31.4,0.196,0.071,0.076,0.061,0.248,0.228,0.334,0.044,3.743,0.008,0.9916666666666666,1.0023333333333333,0.932,1.0846666666666667,1.0376666666666667,1.0133333333333334,1.043,1.0153333333333334,0.9723333333333333,1.029,1.017,0.9533333333333333,0.9846666666666667,1.0526666666666666,1.0026666666666666,0.8513333333333333
533,Sean Manaea,640455,15873,NYM,MLB,33.2,0.249,0.073,0.082,0.065,0.243,0.272,0.298,0.042,4.0,0.011,0.9633333333333333,1.07,1.002,0.9703333333333333,1.0813333333333333,0.832,1.0603333333333333,0.825,1.0206666666666666,0.968,0.9473333333333334,1.128,1.0293333333333332,0.91,0.8613333333333333,1.353
534,Frankie Montas,593423,14309,NYM,MLB,32.1,0.244,0.079,0.083,0.066,0.242,0.234,0.326,0.044,4.242,0.009,1.0193333333333332,0.9733333333333333,0.843,1.1743333333333332,0.979,1.0766666666666667,1.025,1.0356666666666667,0.9766666666666667,1.0236666666666665,1.0186666666666666,0.9516666666666667,0.9956666666666667,1.0406666666666666,1.0273333333333332,0.8263333333333333
535,Justin Hagenman,663795,sa3008022,NYM,MLB,28.5,0.216,0.084,0.08,0.068,0.244,0.287,0.252,0.048,3.909,0.01,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
536,Dedniel Nunez,673380,23055,NYM,MLB,28.9,0.281,0.072,0.087,0.05,0.236,0.255,0.348,0.046,3.888,0.002,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
537,Kevin Herget,643361,15369,NYM,MLB,34.0,0.187,0.069,0.092,0.064,0.241,0.293,0.269,0.042,3.842,0.009,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
538,Tyler Zuber,676604,20379,NYM,MLB,29.8,0.22,0.098,0.098,0.067,0.248,0.27,0.254,0.04,4.241,0.003,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
539,Austin Warren,681810,24937,NYM,MLB,29.2,0.198,0.068,0.086,0.065,0.238,0.243,0.324,0.047,3.846,0.014,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
540,Zack Wheeler,554430,10310,PHI,MLB,34.9,0.28,0.058,0.075,0.063,0.24,0.253,0.321,0.048,3.909,0.011,1.033,0.9613333333333333,0.8180000000000001,1.1886666666666668,0.9583333333333334,1.09,0.9856666666666666,1.0733333333333333,0.9466666666666667,1.05,1.0606666666666666,0.9146666666666666,0.9636666666666667,1.0693333333333332,1.035,0.8266666666666667
541,Taijuan Walker,592836,11836,PHI,MLB,32.7,0.176,0.095,0.085,0.062,0.242,0.248,0.321,0.043,3.909,0.01,1.0056666666666665,0.9886666666666667,0.876,1.1506666666666667,1.0073333333333334,1.0476666666666667,1.021,1.0383333333333333,0.993,1.0056666666666665,1.0223333333333333,0.9456666666666667,0.969,1.074,1.006,0.8433333333333333
542,Jesus Luzardo,666200,19959,PHI,MLB,27.5,0.266,0.077,0.086,0.068,0.241,0.267,0.293,0.043,3.909,0.01,0.963,1.0806666666666667,1.01,0.9343333333333333,1.0846666666666667,0.8049999999999999,1.0766666666666667,0.7376666666666667,1.012,0.9986666666666667,0.9339999999999999,1.2003333333333333,1.0423333333333333,0.847,0.883,1.2936666666666667
543,Aaron Nola,605400,16149,PHI,MLB,31.9,0.244,0.058,0.079,0.067,0.242,0.248,0.32,0.044,3.909,0.007,1.021,0.9713333333333333,0.8873333333333333,1.1313333333333333,1.002,1.052,1.0243333333333333,1.0366666666666666,0.9933333333333333,1.0063333333333333,1.045,0.9239999999999999,0.9433333333333334,1.0953333333333333,1.0143333333333333,0.8406666666666667
544,Cristopher Sanchez,650911,20778,PHI,MLB,28.3,0.218,0.053,0.072,0.059,0.243,0.176,0.4,0.048,3.909,0.008,0.9586666666666667,1.0923333333333334,1.0056666666666667,0.9543333333333334,1.1286666666666667,0.6463333333333333,1.0936666666666668,0.6866666666666666,1.033,0.9183333333333333,0.9476666666666667,1.1396666666666666,1.045,0.8443333333333334,0.7946666666666666,1.622
545,Jose Alvarado,621237,17780,PHI,MLB,29.9,0.307,0.103,0.068,0.06,0.246,0.194,0.383,0.045,3.909,0.01,1.0033333333333334,0.971,1.0483333333333333,0.8726666666666667,1.1623333333333332,0.7113333333333333,1.151,0.7006666666666667,1.047,0.9289999999999999,0.9413333333333334,1.1086666666666667,1.0433333333333332,0.9016666666666667,0.6233333333333333,1.7246666666666668
546,Jordan Romano,605447,16122,PHI,MLB,32.0,0.282,0.077,0.082,0.066,0.239,0.279,0.298,0.043,3.909,0.012,0.9696666666666666,1.035,0.9613333333333334,1.0466666666666666,0.9793333333333334,1.0876666666666668,1.0073333333333332,1.057,0.9806666666666667,1.0223333333333333,1.0326666666666666,0.9293333333333333,0.995,1.0416666666666665,0.9543333333333334,0.9109999999999999
547,Matt Strahm,621381,13799,PHI,MLB,33.4,0.317,0.055,0.077,0.072,0.238,0.317,0.254,0.045,3.909,0.017,0.9933333333333333,0.992,1.0753333333333333,0.8093333333333333,1.1263333333333334,0.759,1.02,0.9349999999999999,1.026,0.963,0.9126666666666666,1.1733333333333333,1.0586666666666666,0.864,0.7919999999999999,1.4546666666666668
548,Orion Kerkering,689147,31776,PHI,MLB,24.0,0.28,0.073,0.063,0.059,0.243,0.186,0.397,0.049,3.909,0.021,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
549,Jose Ruiz,614179,14552,PHI,MLB,30.5,0.216,0.084,0.081,0.065,0.245,0.251,0.319,0.04,3.909,0.007,1.0226666666666666,0.9656666666666667,0.9343333333333333,1.0806666666666667,0.9366666666666666,1.1496666666666666,1.0026666666666666,1.0633333333333332,0.992,1.006,1.0283333333333333,0.9346666666666666,0.9913333333333333,1.047,1.0426666666666666,0.7853333333333333
550,Tanner Banks,621383,16990,PHI,MLB,33.5,0.227,0.066,0.079,0.058,0.243,0.261,0.325,0.042,3.909,0.008,0.9366666666666666,1.1016666666666666,1.016,0.9523333333333334,1.096,0.822,1.0086666666666666,0.9556666666666667,1.0026666666666666,1.009,0.9873333333333333,1.024,1.0053333333333332,0.9703333333333334,0.8726666666666667,1.2906666666666669
551,Joe Ross,605452,12972,PHI,MLB,31.9,0.207,0.084,0.081,0.053,0.242,0.275,0.308,0.045,3.909,0.014,1.016,0.9766666666666667,0.8546666666666667,1.1663333333333334,0.9186666666666666,1.1456666666666666,0.9816666666666666,1.0836666666666666,0.9943333333333333,1.005,1.0706666666666667,0.893,0.946,1.0959999999999999,1.0346666666666666,0.815
552,Carlos E. Hernandez,672578,22713,PHI,MLB,28.1,0.244,0.111,0.082,0.065,0.24,0.301,0.284,0.041,3.909,0.008,0.9833333333333333,1.0146666666666666,0.9056666666666667,1.1153333333333333,0.9956666666666667,1.0626666666666666,0.989,1.0796666666666666,1.0643333333333334,0.9133333333333332,1.017,0.952,0.954,1.0943333333333334,0.885,0.998
553,Ranger Suarez,624133,17277,PHI,MLB,29.6,0.223,0.079,0.069,0.058,0.243,0.202,0.383,0.047,3.889,0.006,0.9696666666666667,1.056,1.035,0.8336666666666667,1.1053333333333333,0.729,1.0633333333333335,0.7973333333333333,1.0303333333333333,0.9269999999999999,0.9466666666666667,1.1456666666666666,1.0536666666666665,0.8083333333333333,0.8089999999999999,1.576
554,Michael Mercado,675650,23223,PHI,MLB,26.0,0.231,0.095,0.068,0.06,0.245,0.317,0.287,0.039,4.062,0.01,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
555,Mick Abel,690953,sa3014534,PHI,MLB,23.6,0.218,0.114,0.077,0.063,0.245,0.25,0.326,0.041,3.909,0.015,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
556,Seth Johnson,686751,26020,PHI,MLB,26.6,0.233,0.098,0.074,0.051,0.242,0.336,0.252,0.048,3.909,0.007,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
557,Kyle Tyler,667725,22092,PHI,MLB,28.3,0.173,0.112,0.078,0.062,0.24,0.244,0.328,0.046,3.933,0.009,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
558,Alan Rangel,660604,sa877578,PHI,MLB,27.6,0.242,0.088,0.081,0.057,0.237,0.4,0.232,0.037,3.909,0.008,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
559,Max Lazar,676661,23426,PHI,MLB,25.9,0.233,0.08,0.065,0.048,0.248,0.203,0.407,0.042,3.963,0.004,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
560,Devin Sweet,682967,25348,PHI,MLB,28.6,0.29,0.093,0.069,0.061,0.243,0.317,0.258,0.047,3.909,0.013,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
561,Brett de Geus,676969,23592,PHI,MLB,27.4,0.178,0.094,0.068,0.062,0.251,0.176,0.391,0.042,3.911,0.026,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
562,Moises Chace,691330,sa3015346,PHI,MLB,21.8,0.3,0.13,0.08,0.063,0.243,0.258,0.313,0.043,3.909,0.018,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
563,Jean Cabrera,691893,sa3015433,PHI,MLB,23.5,0.244,0.089,0.08,0.063,0.243,0.258,0.313,0.043,3.909,0.015,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
564,Paul Skenes,694973,33677,PIT,MLB,22.9,0.328,0.061,0.065,0.062,0.238,0.219,0.4,0.043,3.909,0.009,1.012,0.9806666666666667,0.8,1.2086666666666668,1.0686666666666667,0.9836666666666667,0.945,1.1176666666666666,1.012,0.9876666666666666,1.0383333333333333,0.9319999999999999,0.9086666666666666,1.129,1.0673333333333332,0.7876666666666666
565,Mitch Keller,656605,17594,PIT,MLB,29.0,0.233,0.067,0.078,0.057,0.248,0.231,0.328,0.045,3.909,0.016,1.0243333333333333,0.9686666666666667,0.8903333333333333,1.1253333333333333,1.0203333333333333,1.0333333333333334,0.9436666666666667,1.115,0.979,1.0206666666666666,1.037,0.9346666666666666,0.98,1.0553333333333332,0.9933333333333333,0.864
566,Bailey Falter,663559,20070,PIT,MLB,28.0,0.168,0.067,0.083,0.066,0.247,0.273,0.274,0.042,3.909,0.006,0.9676666666666667,1.0596666666666665,1.0273333333333334,0.883,1.0586666666666666,0.9056666666666666,1.0273333333333334,0.9313333333333333,1.0086666666666666,1.0073333333333334,0.9676666666666667,1.0643333333333334,1.0286666666666666,0.91,0.9009999999999999,1.2263333333333335
567,Andrew Heaney,571760,15423,PIT,MLB,33.9,0.231,0.075,0.088,0.068,0.243,0.286,0.269,0.042,3.909,0.016,0.9873333333333333,0.9896666666666666,0.9583333333333334,1.125,1.09,0.7936666666666666,1.048,0.859,1.0046666666666666,1.0226666666666666,0.947,1.139,1.035,0.8843333333333333,0.8673333333333333,1.3456666666666668
568,Carmen Mlodzinski,669387,27572,PIT,MLB,26.1,0.223,0.095,0.056,0.065,0.243,0.273,0.35,0.039,3.909,0.008,1.0203333333333333,0.9706666666666667,0.9666666666666667,1.04,1.0606666666666666,0.9826666666666667,0.9313333333333332,1.147,1.0033333333333334,0.9929999999999999,0.9786666666666667,0.9986666666666667,1.0286666666666666,1.0003333333333333,1.1503333333333332,0.6699999999999999
569,Dennis Santana,642701,17878,PIT,MLB,29.0,0.232,0.088,0.069,0.059,0.251,0.243,0.313,0.046,3.909,0.011,0.9969999999999999,1.0086666666666666,0.8886666666666667,1.1596666666666666,1.0443333333333333,0.9806666666666667,0.9776666666666666,1.117,0.976,1.0346666666666666,1.0313333333333334,0.9199999999999999,0.9733333333333334,1.0839999999999999,1.0186666666666666,0.7986666666666666
