,Player,SAVID,FGID,Team,Level,Age,K%,BB%,Brl%,Solid%,Flare%,Under%,Topped%,Weak%,BrlHR,Brl3B,Brl2B,Brl1B,BrlBABIP,BrlOut,SolidHR,Solid3B,Solid2B,Solid1B,SolidBABIP,SolidOut,FlareHR,Flare3B,Flare2B,Flare1B,FlareBABIP,FlareOut,UnderHR,Under3B,Under2B,Under1B,UnderBABIP,UnderOut,ToppedHR,Topped3B,Topped2B,Topped1B,ToppedBABIP,ToppedOut,WeakHR,Weak3B,Weak2B,Weak1B,WeakBABIP,WeakOut,SBAtt%,SBSuccess%,PPA,HBPRate,SplitK_R,SplitK_L,SplitBB_R,SplitBB_L,SplitBrl_R,SplitBrl_L,SplitSolid_R,SplitSolid_L,SplitFlare_R,SplitFlare_L,SplitTopped_R,SplitTopped_L,SplitUnder_R,SplitUnder_L,SplitWeak_R,SplitWeak_L
150,Nick Podkul,674951,sa3006720,CWS,AAA,28.0,0.286,0.11,0.111,0.067,0.225,0.281,0.284,0.032,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.03359310344827586,0.575,3.909048103235316,0.029036004645760744,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
151,Ryan Gelanie,814436,sa3022759,CWS,AA,24.8,0.233,0.08,0.104,0.058,0.266,0.205,0.298,0.068,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.056521311475409834,0.7833333333333333,3.909048103235316,0.011704645213287564,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
152,Shawn Goosenberg,700361,sa3017116,CWS,AA,25.3,0.274,0.073,0.089,0.055,0.284,0.196,0.304,0.072,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.246990332326284,0.7909090909090909,3.909048103235316,0.019189765458422176,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
153,Mario Camilletti,680519,sa3020192,CWS,AAA,26.0,0.225,0.143,0.051,0.049,0.307,0.208,0.289,0.096,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.06685882352941176,0.575,3.909048103235316,0.012711864406779662,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
154,William Bergolla Jr.,703151,sa3019777,CWS,AA,20.5,0.17,0.072,0.039,0.043,0.302,0.184,0.35,0.083,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.24738620689655172,0.748780487804878,3.909048103235316,0.00558659217877095,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
155,Rikuu Nishida,807747,sa3023234,CWS,AA,23.9,0.177,0.102,0.025,0.033,0.262,0.162,0.453,0.064,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.22908270042194095,0.7978260869565217,3.909048103235316,0.02226027397260274,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
156,Tristan Gray,656484,19877,CWS,AAA,29.0,0.304,0.061,0.091,0.068,0.236,0.288,0.276,0.042,0.55,0.0,0.2,0.0,0.715,0.28500000000000003,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.02605,0.45,3.909048103235316,0.01291409320606401,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
157,Joe Perez,669309,22254,CWS,AAA,25.7,0.291,0.069,0.065,0.05,0.3,0.19,0.318,0.078,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.05951631205673759,0.6772727272727272,3.909048103235316,0.005498281786941581,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
158,Wes Kath,695770,sa3017172,CWS,AA,22.7,0.322,0.076,0.095,0.06,0.299,0.187,0.297,0.062,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.08691409395973154,0.809375,3.909048103235316,0.016863406408094434,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
159,Colson Montgomery,695657,sa3017170,CWS,AAA,23.1,0.261,0.103,0.078,0.057,0.241,0.272,0.286,0.066,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.08055949367088608,0.65,3.909048103235316,0.03835360149672591,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
160,Chase Meidroth,805367,sa3020011,CWS,AAA,23.7,0.193,0.134,0.05,0.058,0.247,0.244,0.364,0.036,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.09672307692307693,0.7833333333333333,3.909048103235316,0.027579162410623085,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
161,Jacob J. Gonzalez,694378,sa3022498,CWS,AA,22.9,0.195,0.076,0.06,0.04,0.25,0.25,0.35,0.05,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.15486493506493507,0.7357142857142858,3.909048103235316,0.015432098765432098,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
162,Greg Jones,675659,25448,CWS,AAA,27.1,0.342,0.069,0.085,0.059,0.26,0.22,0.335,0.041,0.55,0.0,0.2,0.0,0.715,0.28500000000000003,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.423,0.8627906976744186,3.909048103235316,0.025078369905956112,0.968,0.964,1.129,0.994,1.06,1.099,1.071,1.054,1.019,1.023,0.94,0.952,1.06,1.028,0.821,0.841
163,Dominic Fletcher,666150,26149,CWS,AAA,27.6,0.235,0.047,0.034,0.05,0.268,0.256,0.324,0.067,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.005,0.105,0.559,0.669,0.33099999999999996,0.005,0.002,0.031,0.029,0.067,0.933,0.0,0.0,0.023,0.174,0.197,0.8029999999999999,0.0,0.0,0.0,0.202,0.202,0.798,0.03503809523809524,0.6090909090909091,3.7536656891495603,0.016355140186915886,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
164,Corey Julks,667452,20311,CWS,AAA,29.1,0.244,0.072,0.04,0.054,0.263,0.301,0.303,0.038,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.005,0.103,0.567,0.675,0.32499999999999996,0.005,0.002,0.022,0.022,0.051,0.949,0.0,0.0,0.023,0.169,0.192,0.808,0.0,0.0,0.0,0.185,0.185,0.815,0.11503809523809523,0.8402439024390244,4.0733197556008145,0.008710801393728223,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
165,Cal Mitchell,668751,22169,CWS,AAA,26.1,0.232,0.083,0.054,0.061,0.261,0.22,0.361,0.043,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.005,0.12,0.522,0.647,0.353,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.005,0.13,0.135,0.865,0.0,0.0,0.0,0.205,0.205,0.795,0.14193740458015267,0.7357142857142858,3.6751054852320677,0.009685230024213076,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
166,Oscar Colas,693049,30162,CWS,AAA,26.6,0.27,0.05,0.072,0.057,0.246,0.223,0.35,0.053,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.005,0.081,0.551,0.637,0.363,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.028,0.168,0.196,0.804,0.0,0.0,0.0,0.203,0.203,0.7969999999999999,0.14757777777777778,0.6191176470588236,3.5933333333333333,0.01078167115902965,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
167,Wilfred Veras,691442,sa3015178,CWS,AAA,22.4,0.27,0.048,0.064,0.044,0.263,0.181,0.382,0.066,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.2300189781021898,0.7681818181818182,3.909048103235316,0.011409395973154362,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
168,Zach Deloach,676113,27471,CWS,AAA,26.6,0.269,0.099,0.069,0.053,0.285,0.232,0.325,0.036,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.149,0.149,0.851,0.0,0.0,0.0,0.209,0.209,0.791,0.1381431952662722,0.8041666666666667,3.973333333333333,0.013227513227513227,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
169,DJ Gladney,687554,sa3010043,CWS,AAA,23.7,0.292,0.057,0.096,0.052,0.267,0.186,0.339,0.061,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.0933632183908046,0.8818181818181818,3.909048103235316,0.015561569688768605,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
170,Terrell Tatum,695299,sa3017338,CWS,AAA,25.7,0.271,0.103,0.035,0.036,0.261,0.178,0.418,0.073,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.26513333333333333,0.8189320388349515,3.909048103235316,0.01352657004830918,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
171,Jacob Burke,804240,sa3019934,CWS,AA,24.1,0.262,0.072,0.041,0.043,0.291,0.193,0.345,0.086,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.30401052631578945,0.808490566037736,3.909048103235316,0.047400611620795105,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
172,Matt Hogan,681375,sa3023375,CWS,AA,25.2,0.312,0.125,0.06,0.04,0.25,0.25,0.35,0.05,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.24707272727272728,0.83,3.909048103235316,0.011704645213287564,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
173,Drake Logan,805763,sa3019936,CWS,AA,24.6,0.346,0.063,0.06,0.04,0.25,0.25,0.35,0.05,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.1611533834586466,0.8500000000000001,3.909048103235316,0.023961661341853034,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
174,Steven Kwan,680757,24610,CLE,MLB,27.6,0.099,0.096,0.021,0.047,0.277,0.293,0.322,0.04,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.089,0.049,0.207,0.097,0.442,0.558,0.0,0.011,0.099,0.553,0.663,0.33699999999999997,0.005,,0.026,0.025,,,0.0,0.0,0.022,0.192,0.214,0.786,0.0,0.0,0.007,0.242,0.249,0.751,0.10291688311688313,0.7781250000000001,4.098360655737705,0.00960658737419945,0.937,1.145,1.0975000000000001,0.9059999999999999,1.0545,0.846,1.1059999999999999,0.741,1.004,1.0035,0.9584999999999999,1.0765,1.06,0.881,0.7495,1.6105
175,Jose Ramirez,608070,13510,CLE,MLB,32.6,0.119,0.067,0.079,0.074,0.227,0.321,0.268,0.031,0.592,0.03,0.156,0.003,0.781,0.21899999999999997,0.088,0.022,0.213,0.109,0.432,0.5680000000000001,0.0,0.009,0.11,0.529,0.648,0.352,0.008,0.003,0.028,0.027,0.066,0.9339999999999999,0.0,0.001,0.018,0.179,0.198,0.802,0.0,0.0,0.009,0.191,0.2,0.8,0.2646087431693989,0.8166666666666667,4.1067761806981515,0.0061609549480169425,0.98,0.9914999999999999,1.1345,0.8295,0.9415,1.2525,1.0819999999999999,0.9205000000000001,1.0325,0.959,0.9564999999999999,1.0065,1.0354999999999999,1.0015,0.949,0.832
176,Kyle Manzardo,700932,29794,CLE,MLB,24.7,0.257,0.104,0.109,0.087,0.191,0.344,0.225,0.043,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.152,0.152,0.848,0.0,0.0,0.0,0.216,0.216,0.784,0.03375348837209302,0.65,4.034883720930233,0.012295081967213115,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
177,Carlos Santana,467793,2396,CLE,MLB,39.0,0.183,0.103,0.07,0.059,0.239,0.299,0.306,0.027,0.58,0.0,0.202,0.028,0.809,0.19099999999999995,0.076,0.016,0.221,0.109,0.422,0.5780000000000001,0.0,0.005,0.098,0.529,0.632,0.368,0.006,0.002,0.022,0.026,0.056,0.944,0.0,0.0,0.008,0.138,0.146,0.854,0.0,0.0,0.002,0.144,0.146,0.854,0.04441538461538462,0.95,4.11522633744856,0.006181015452538631,1.026,0.872,1.085,0.944,1.0445,1.0150000000000001,1.0785,0.9235,0.9854999999999999,1.069,0.9155,1.1065,1.097,0.8535,0.889,0.972
178,Nolan Jones,666134,20529,CLE,MLB,26.9,0.303,0.118,0.099,0.058,0.251,0.21,0.323,0.058,0.447,0.017,0.329,0.04,0.833,0.16700000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.092,0.578,0.677,0.32299999999999995,0.005,,0.029,0.031,,,0.0,0.0,0.013,0.189,0.202,0.798,0.0,0.0,0.002,0.233,0.235,0.765,0.08510612244897958,0.7714285714285714,4.444444444444445,0.010167464114832535,0.9864999999999999,1.0175,1.115,0.8605,1.1005,0.7424999999999999,1.1035,0.765,1.039,0.9185,0.9219999999999999,1.1615,1.0514999999999999,0.9085000000000001,0.7655,1.5325000000000002
179,Lane Thomas,657041,16939,CLE,MLB,29.6,0.257,0.07,0.081,0.066,0.26,0.262,0.29,0.041,0.576,0.047,0.164,0.0,0.787,0.21299999999999997,0.069,0.025,0.23,0.12,0.444,0.556,0.0,0.007,0.106,0.543,0.656,0.344,0.008,0.003,0.028,0.026,0.065,0.935,0.0,0.002,0.024,0.154,0.18,0.8200000000000001,0.0,0.0,0.002,0.27,0.272,0.728,0.27786451612903224,0.7535714285714286,3.9138943248532287,0.012939001848428836,1.0659999999999998,0.856,0.916,1.069,1.0310000000000001,1.0070000000000001,0.9464999999999999,1.1555,0.9684999999999999,1.0554999999999999,1.0265,0.938,0.9895,1.0274999999999999,1.0979999999999999,0.6885
180,Bo Naylor,666310,21865,CLE,MLB,25.1,0.283,0.091,0.076,0.064,0.222,0.343,0.254,0.041,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.011,0.097,0.558,0.666,0.33399999999999996,0.009,0.002,0.019,0.026,0.056,0.944,0.0,0.0,0.026,0.152,0.178,0.8220000000000001,0.0,0.0,0.0,0.205,0.205,0.795,0.10053394495412844,0.7526315789473684,4.2105263157894735,0.010397553516819572,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
181,Gabriel Arias,672356,22563,CLE,MLB,25.1,0.324,0.066,0.09,0.06,0.231,0.179,0.388,0.052,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.005,0.101,0.558,0.664,0.33599999999999997,0.005,0.002,0.03,0.019,0.056,0.944,0.0,0.0,0.013,0.15,0.163,0.837,0.0,0.0,0.0,0.15,0.15,0.85,0.23461481481481483,0.7625,3.8240917782026767,0.011385199240986717,0.9329999999999999,1.113,0.96,0.9764999999999999,1.0345,0.998,1.0165,1.0150000000000001,1.0155,0.9584999999999999,1.0055,0.9804999999999999,0.9475,1.115,0.988,0.9085
182,Brayan Rocchio,677587,23690,CLE,MLB,24.2,0.214,0.089,0.045,0.05,0.236,0.229,0.361,0.079,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.005,0.107,0.553,0.665,0.33499999999999996,0.008,0.002,0.033,0.028,0.071,0.929,0.0,0.0,0.018,0.115,0.133,0.867,0.0,0.0,0.002,0.257,0.259,0.741,0.14952972972972975,0.7377358490566037,3.8535645472061657,0.019656019656019656,0.968,0.964,1.129,0.994,1.06,1.099,1.071,1.054,1.019,1.023,0.94,0.952,1.06,1.028,0.821,0.841
183,Austin Hedges,595978,12976,CLE,MLB,32.6,0.276,0.05,0.034,0.046,0.228,0.33,0.28,0.081,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.005,0.077,0.552,0.634,0.366,0.012,0.002,0.023,0.022,0.059,0.9410000000000001,0.0,0.0,0.011,0.136,0.147,0.853,0.0,0.0,0.002,0.095,0.097,0.903,0.0578952380952381,0.95,3.6429872495446265,0.013358778625954198,1.0125,0.9775,0.8985000000000001,1.103,0.896,1.2985,1.0505,0.9395,0.986,1.021,1.0145,0.9604999999999999,0.9895,1.0285,1.0145,0.85
184,Jhonkensy Noel,678877,24257,CLE,MLB,23.7,0.311,0.064,0.146,0.046,0.171,0.287,0.328,0.023,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.167,0.167,0.833,0.0,0.0,0.0,0.153,0.153,0.847,0.0489970802919708,0.48125,3.657004830917874,0.023424428332403793,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
185,Daniel Schneemann,682177,25180,CLE,MLB,28.2,0.318,0.094,0.059,0.057,0.296,0.246,0.314,0.029,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.005,0.125,0.554,0.684,0.31599999999999995,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.158,0.158,0.842,0.0,0.0,0.0,0.22,0.22,0.78,0.08173548387096774,0.7625,4.092105263157895,0.0034770514603616135,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
186,Johnathan Rodriguez,671286,22530,CLE,MLB,25.4,0.271,0.093,0.099,0.062,0.229,0.217,0.36,0.034,0.57,0.0,0.2,0.0,0.72,0.28,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.162,0.162,0.838,0.0,0.0,0.0,0.137,0.137,0.863,0.07783108808290155,0.7,3.909048103235316,0.009211283822682787,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
187,David Fry,681807,24934,CLE,MLB,29.4,0.228,0.092,0.085,0.066,0.266,0.284,0.265,0.034,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.011,0.093,0.566,0.67,0.32999999999999996,0.012,0.002,0.032,0.033,0.079,0.921,0.0,0.0,0.012,0.106,0.118,0.882,0.0,0.0,0.0,0.127,0.127,0.873,0.06109032258064516,0.8,3.8842315369261478,0.02596439169139466,1.035,0.9485,0.7304999999999999,1.2934999999999999,0.896,1.221,0.8885,1.211,0.967,1.047,1.0884999999999998,0.8534999999999999,1.0005,1.0075,1.064,0.7965
188,Dom Nunez,624513,15055,CLE,AAA,30.2,,,0.085,0.075,0.212,0.35,0.221,0.057,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.013,0.098,0.509,0.62,0.38,0.01,0.004,0.024,0.031,0.069,0.931,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.05420860215053764,0.8428571428571429,4.3566666666666665,0.007751937984496124,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
189,Jake Anchia,680971,sa3006674,CLE,AAA,28.1,0.285,0.032,0.054,0.049,0.287,0.221,0.29,0.1,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.08017735849056604,0.8,3.909048103235316,0.016695957820738138,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
190,Cooper Ingle,694876,sa3023069,CLE,AA,23.1,0.19,0.139,0.082,0.052,0.285,0.169,0.359,0.054,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.06595384615384615,0.8250000000000001,3.909048103235316,0.011704645213287564,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
191,Cameron Barstad,677319,sa3011350,CLE,AA,24.4,0.337,0.086,0.081,0.054,0.297,0.167,0.348,0.052,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.03263422459893048,0.575,3.909048103235316,0.01858736059479554,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
